"Original","Part of","Count","File","Volume","Game","Level"
"POWER LEVELS","","1","Wilder","Psionics Unleashed","Pathfinder","4"
"Point|Cost","","1","Wilder","Psionics Unleashed","Pathfinder","4"
"Power|Level","","1","Wilder","Psionics Unleashed","Pathfinder","4"
"DODGE","DODGE|BONUS","1","Wilder","Psionics Unleashed","Pathfinder","4"
"BONUS","DODGE|BONUS","1","Wilder","Psionics Unleashed","Pathfinder","4"
"POINT COST","POINT COSTADJUSTMENT","1","Wilder","Psionics Unleashed","Pathfinder","4"
"ADJUSTMENT","POINT COSTADJUSTMENT","1","Wilder","Psionics Unleashed","Pathfinder","4"
"From level 5:","","1","Wilder","Psionics Unleashed","Pathfinder","4"
"From level 2:","","1","Wilder","Psionics Unleashed","Pathfinder","4"
"CHA","","2","Wilder","Psionics Unleashed","Pathfinder","4"
"TOUCH AC","TOUCH AC|BONUS","1","Wilder","Psionics Unleashed","Pathfinder","4"
"BONUS","TOUCH AC|BONUS","1","Wilder","Psionics Unleashed","Pathfinder","4"
"Wild Surge|Save DC","","1","Wilder","Psionics Unleashed","Pathfinder","4"
"Power|Save DC","","1","Wilder","Psionics Unleashed","Pathfinder","4"
"Power Save DC = 10 + CHA + Power Level","","1","Wilder","Psionics Unleashed","Pathfinder","4"
"Bonus Points","","1","Wilder","Psionics Unleashed","Pathfinder","4"
"(Round down)","","2","Wilder","Psionics Unleashed","Pathfinder","4"
"Misc","","1","Wilder","Psionics Unleashed","Pathfinder","4"
"Racial","","1","Wilder","Psionics Unleashed","Pathfinder","4"
"Bonus|Points","","1","Wilder","Psionics Unleashed","Pathfinder","4"
"Power Points used today","","1","Wilder","Psionics Unleashed","Pathfinder","4"
"Base|Points","","1","Wilder","Psionics Unleashed","Pathfinder","4"
"POWER POINTS","POWER POINTS|PER DAY","1","Wilder","Psionics Unleashed","Pathfinder","4"
"PER DAY","POWER POINTS|PER DAY","1","Wilder","Psionics Unleashed","Pathfinder","4"
"WILDER","","1","Wilder","Psionics Unleashed","Pathfinder","4"
"TOME OF SECRETS","","1","Artificer","Tome of Secrets","Pathfinder","4"
"Salvage Value","","1","Artificer","Tome of Secrets","Pathfinder","4"
"SALVAGE","","1","Artificer","Tome of Secrets","Pathfinder","4"
"Forge Ring","","1","Artificer","Tome of Secrets","Pathfinder","4"
"Craft Staff","","1","Artificer","Tome of Secrets","Pathfinder","4"
"Craft Rod","","1","Artificer","Tome of Secrets","Pathfinder","4"
"Craft Wand","","1","Artificer","Tome of Secrets","Pathfinder","4"
"Craft Magic Arms and Armour","","1","Artificer","Tome of Secrets","Pathfinder","4"
"Craft Wondrous Item","","1","Artificer","Tome of Secrets","Pathfinder","4"
"Brew Potion","","1","Artificer","Tome of Secrets","Pathfinder","4"
"Weird Science","","1","Artificer","Tome of Secrets","Pathfinder","4"
"Scribe Scroll","","1","Artificer","Tome of Secrets","Pathfinder","4"
"Exemplar","","1","Artificer","Tome of Secrets","Pathfinder","4"
"Bonus Feat","","5","Artificer","Tome of Secrets","Pathfinder","4"
"Widen Spell","Widen Spell  +3","1","Artificer","Tome of Secrets","Pathfinder","4"
"Still Spell","Still Spell  +1","1","Artificer","Tome of Secrets","Pathfinder","4"
"Skill Focus","","1","Artificer","Tome of Secrets","Pathfinder","4"
"Silent Spell","Silent Spell  +1","1","Artificer","Tome of Secrets","Pathfinder","4"
"Quicken Spell","Quicken Spell  +4","1","Artificer","Tome of Secrets","Pathfinder","4"
"Maximise Spell","Maximise Spell  +3","1","Artificer","Tome of Secrets","Pathfinder","4"
"Magical Aptitude","","1","Artificer","Tome of Secrets","Pathfinder","4"
"Heighten Spell","","1","Artificer","Tome of Secrets","Pathfinder","4"
"Extend Spell","Extend Spell  +1","1","Artificer","Tome of Secrets","Pathfinder","4"
"Enlarge Spell","Enlarge Spell  +1","1","Artificer","Tome of Secrets","Pathfinder","4"
"Empower Spell","Empower Spell  +2","1","Artificer","Tome of Secrets","Pathfinder","4"
"Improved Jack of All Trades","","1","Artificer","Tome of Secrets","Pathfinder","4"
"Improved Metamagic Science","","1","Artificer","Tome of Secrets","Pathfinder","4"
"Metamagic Science","","1","Artificer","Tome of Secrets","Pathfinder","4"
"Salvage","","1","Artificer","Tome of Secrets","Pathfinder","4"
"Crafting|Abilities","","1","Artificer","Tome of Secrets","Pathfinder","4"
"Elbow|Grease","","1","Artificer","Tome of Secrets","Pathfinder","4"
"Jack of All Trades","","1","Artificer","Tome of Secrets","Pathfinder","4"
"Item Creation","","1","Artificer","Tome of Secrets","Pathfinder","4"
"Artificer|Level","","3","Artificer","Tome of Secrets","Pathfinder","4"
"CRAFT","","1","Artificer","Tome of Secrets","Pathfinder","4"
"USE MAGICAL DEVICE","","1","Artificer","Tome of Secrets","Pathfinder","4"
"INVENTION USES","INVENTION USES |PER DAY","1","Artificer","Tome of Secrets","Pathfinder","4"
"PER DAY","INVENTION USES |PER DAY","1","Artificer","Tome of Secrets","Pathfinder","4"
"(Round up)","","1","Artificer","Tome of Secrets","Pathfinder","4"
"CHARGES","","1","Artificer","Tome of Secrets","Pathfinder","4"
"WANDS","","1","Artificer","Tome of Secrets","Pathfinder","4"
"POTIONS","","1","Artificer","Tome of Secrets","Pathfinder","4"
"SCROLLS","","1","Artificer","Tome of Secrets","Pathfinder","4"
"MAGIC ITEMS","","1","Artificer","Tome of Secrets","Pathfinder","4"
"MATERIALS","","1","Artificer","Tome of Secrets","Pathfinder","4"
"CRAFT MAGIC ITEM","","1","Artificer","Tome of Secrets","Pathfinder","4"
"INVENTIONS","","1","Artificer","Tome of Secrets","Pathfinder","4"
"BONUS FEATS","","1","Artificer","Tome of Secrets","Pathfinder","4"
"ARTIFICER","","2","Artificer","Tome of Secrets","Pathfinder","4"
"Metamagic feats apply a spell level increase","","1","Artificer","Tome of Secrets","Pathfinder","4"
"Select a bonus feat from this list at 3rd, 8th, 12th, 16th and 19th levels:","","1","Artificer","Tome of Secrets","Pathfinder","4"
"DC","DC 25","1","Artificer","Tome of Secrets","Pathfinder","4"
"plus the number of effects","","1","Artificer","Tome of Secrets","Pathfinder","4"
"To use several magical effects at once","","1","Artificer","Tome of Secrets","Pathfinder","4"
"When deconstructing a wand with some spent charges, the value|recovered is an equivalent fraction of the cost of the wand.","","1","Artificer","Tome of Secrets","Pathfinder","4"
"Salvaging a magical item takes one day, and recovers the a value|equal to the cost of the materials that can be used to craft other|items. It cannot be spent.","","1","Artificer","Tome of Secrets","Pathfinder","4"
"DC","DC 20","3","Artificer","Tome of Secrets","Pathfinder","4"
"plus 3× modified caster level","","1","Artificer","Tome of Secrets","Pathfinder","4"
"To create magical item with metamagic","","1","Artificer","Tome of Secrets","Pathfinder","4"
"plus required caster level","","1","Artificer","Tome of Secrets","Pathfinder","4"
"To create a magical item","","1","Artificer","Tome of Secrets","Pathfinder","4"
"rising 1 each time it’s used","","1","Artificer","Tome of Secrets","Pathfinder","4"
"To use an invention when its uses are spent","","1","Artificer","Tome of Secrets","Pathfinder","4"
"DC","DC 15","1","Artificer","Tome of Secrets","Pathfinder","4"
"To use an invention crafted by someone else","","1","Artificer","Tome of Secrets","Pathfinder","4"
"Bonus|Inventions|INT","","1","Artificer","Tome of Secrets","Pathfinder","4"
"Base|Inventions","","1","Artificer","Tome of Secrets","Pathfinder","4"
"Inventions|per day","","1","Artificer","Tome of Secrets","Pathfinder","4"
"Level","","1","Artificer","Tome of Secrets","Pathfinder","4"
"Invention|Save DC","","1","Artificer","Tome of Secrets","Pathfinder","4"
"=  4 hours per spell level","","1","Artificer","Tome of Secrets","Pathfinder","4"
"=  10 + INT + Spell Level","","1","Artificer","Tome of Secrets","Pathfinder","4"
"Invention time","","1","Artificer","Tome of Secrets","Pathfinder","4"
"Invention Save DC","","1","Artificer","Tome of Secrets","Pathfinder","4"
"Caster|Level","","1","Artificer","Tome of Secrets","Pathfinder","4"
"Caster|Level","","2","Priest","Tome of Secrets","Pathfinder","4"
"OF","","1","Priest","Tome of Secrets","Pathfinder","4"
"TOME OF SECRETS","","1","Priest","Tome of Secrets","Pathfinder","4"
"EVIL","","1","Priest","Tome of Secrets","Pathfinder","4"
"GOOD","","1","Priest","Tome of Secrets","Pathfinder","4"
"CHAOTIC","","1","Priest","Tome of Secrets","Pathfinder","4"
"LAWFUL","","1","Priest","Tome of Secrets","Pathfinder","4"
"Bonus Spells","","1","Priest","Tome of Secrets","Pathfinder","4"
"WIS - 12","","1","Priest","Tome of Secrets","Pathfinder","4"
"WIS - 8","","1","Priest","Tome of Secrets","Pathfinder","4"
"WIS - 4","","1","Priest","Tome of Secrets","Pathfinder","4"
"WIS","","2","Priest","Tome of Secrets","Pathfinder","4"
"Base|Spells","","1","Priest","Tome of Secrets","Pathfinder","4"
"Spells|per day","","1","Priest","Tome of Secrets","Pathfinder","4"
"Spell|Save DC","","1","Priest","Tome of Secrets","Pathfinder","4"
"Granted Powers","","4","Priest","Tome of Secrets","Pathfinder","4"
"Domain","","3","Priest","Tome of Secrets","Pathfinder","4"
"Additional Domain","","1","Priest","Tome of Secrets","Pathfinder","4"
"PREPARED SPELLS","","2","Priest","Tome of Secrets","Pathfinder","4"
"Domain Spell","","18","Priest","Tome of Secrets","Pathfinder","4"
"Concentration","","1","Priest","Tome of Secrets","Pathfinder","4"
"Priest|Level","","3","Priest","Tome of Secrets","Pathfinder","4"
"CHA","","2","Priest","Tome of Secrets","Pathfinder","4"
"WILL","WILL SAVE DC","1","Priest","Tome of Secrets","Pathfinder","4"
"SAVE DC","WILL SAVE DC","1","Priest","Tome of Secrets","Pathfinder","4"
"d8","","1","Priest","Tome of Secrets","Pathfinder","4"
"CHANNEL ENERGY","","1","Priest","Tome of Secrets","Pathfinder","4"
"SPELLS","","1","Priest","Tome of Secrets","Pathfinder","4"
"DOMAINS","","1","Priest","Tome of Secrets","Pathfinder","4"
"Misc","","2","Priest","Tome of Secrets","Pathfinder","4"
"Channel Negative Energy","","1","Priest","Tome of Secrets","Pathfinder","4"
"Channel Positive Energy","","1","Priest","Tome of Secrets","Pathfinder","4"
"PRIEST","","1","Priest","Tome of Secrets","Pathfinder","4"
"Spell Save DC = 10 + WIS + Spell Level","","1","Priest","Tome of Secrets","Pathfinder","4"
"Today","","1","Priest","Tome of Secrets","Pathfinder","4"
"(Round up)","","1","Priest","Tome of Secrets","Pathfinder","4"
"(Round down)","","1","Priest","Tome of Secrets","Pathfinder","4"
"ENERGY","ENERGY ROLL","1","Priest","Tome of Secrets","Pathfinder","4"
"ROLL","ENERGY ROLL","1","Priest","Tome of Secrets","Pathfinder","4"
"CHANNEL ENERGY","CHANNEL ENERGY PER DAY","1","Priest","Tome of Secrets","Pathfinder","4"
"PER DAY","CHANNEL ENERGY PER DAY","1","Priest","Tome of Secrets","Pathfinder","4"
"TOME OF SECRETS","","1","Shaman","Tome of Secrets","Pathfinder","4"
"Healing|Today","","1","Shaman","Tome of Secrets","Pathfinder","4"
"Bouncing Spell","Bouncing Spell	+1|Dazing Spell	+3|Disruptive Spell	+1|Ectoplasmic Spell	+1|Elemental Spell	+1|Empower Spell	+2|Enlarge Spell	+1|Extend Spell	+1|Focused Spell	+1|Heighten Spell||Intensified Spell	+1|Lingering Spell	+1|Maximize Spell| 	+3|Merciful Spell| 	+0|Persistent Spell| 	+2|Quicken Spell| 	+4|Reach Spell||Selective Spell| 	+1|Sickening Spell| 	+2|Silent Spell| 	+1|Still Spell| 	+1|Thanatopic Spell| 	+2|Threatening Illusion	+1|Threnodic Spell	+1|Thundering Spell	+2|Widen Spell	+3","1","Shaman","Tome of Secrets","Pathfinder","4"
"Dazing Spell","Bouncing Spell	+1|Dazing Spell	+3|Disruptive Spell	+1|Ectoplasmic Spell	+1|Elemental Spell	+1|Empower Spell	+2|Enlarge Spell	+1|Extend Spell	+1|Focused Spell	+1|Heighten Spell||Intensified Spell	+1|Lingering Spell	+1|Maximize Spell| 	+3|Merciful Spell| 	+0|Persistent Spell| 	+2|Quicken Spell| 	+4|Reach Spell||Selective Spell| 	+1|Sickening Spell| 	+2|Silent Spell| 	+1|Still Spell| 	+1|Thanatopic Spell| 	+2|Threatening Illusion	+1|Threnodic Spell	+1|Thundering Spell	+2|Widen Spell	+3","1","Shaman","Tome of Secrets","Pathfinder","4"
"Disruptive Spell","Bouncing Spell	+1|Dazing Spell	+3|Disruptive Spell	+1|Ectoplasmic Spell	+1|Elemental Spell	+1|Empower Spell	+2|Enlarge Spell	+1|Extend Spell	+1|Focused Spell	+1|Heighten Spell||Intensified Spell	+1|Lingering Spell	+1|Maximize Spell| 	+3|Merciful Spell| 	+0|Persistent Spell| 	+2|Quicken Spell| 	+4|Reach Spell||Selective Spell| 	+1|Sickening Spell| 	+2|Silent Spell| 	+1|Still Spell| 	+1|Thanatopic Spell| 	+2|Threatening Illusion	+1|Threnodic Spell	+1|Thundering Spell	+2|Widen Spell	+3","1","Shaman","Tome of Secrets","Pathfinder","4"
"Ectoplasmic Spell","Bouncing Spell	+1|Dazing Spell	+3|Disruptive Spell	+1|Ectoplasmic Spell	+1|Elemental Spell	+1|Empower Spell	+2|Enlarge Spell	+1|Extend Spell	+1|Focused Spell	+1|Heighten Spell||Intensified Spell	+1|Lingering Spell	+1|Maximize Spell| 	+3|Merciful Spell| 	+0|Persistent Spell| 	+2|Quicken Spell| 	+4|Reach Spell||Selective Spell| 	+1|Sickening Spell| 	+2|Silent Spell| 	+1|Still Spell| 	+1|Thanatopic Spell| 	+2|Threatening Illusion	+1|Threnodic Spell	+1|Thundering Spell	+2|Widen Spell	+3","1","Shaman","Tome of Secrets","Pathfinder","4"
"Elemental Spell","Bouncing Spell	+1|Dazing Spell	+3|Disruptive Spell	+1|Ectoplasmic Spell	+1|Elemental Spell	+1|Empower Spell	+2|Enlarge Spell	+1|Extend Spell	+1|Focused Spell	+1|Heighten Spell||Intensified Spell	+1|Lingering Spell	+1|Maximize Spell| 	+3|Merciful Spell| 	+0|Persistent Spell| 	+2|Quicken Spell| 	+4|Reach Spell||Selective Spell| 	+1|Sickening Spell| 	+2|Silent Spell| 	+1|Still Spell| 	+1|Thanatopic Spell| 	+2|Threatening Illusion	+1|Threnodic Spell	+1|Thundering Spell	+2|Widen Spell	+3","1","Shaman","Tome of Secrets","Pathfinder","4"
"Empower Spell","Bouncing Spell	+1|Dazing Spell	+3|Disruptive Spell	+1|Ectoplasmic Spell	+1|Elemental Spell	+1|Empower Spell	+2|Enlarge Spell	+1|Extend Spell	+1|Focused Spell	+1|Heighten Spell||Intensified Spell	+1|Lingering Spell	+1|Maximize Spell| 	+3|Merciful Spell| 	+0|Persistent Spell| 	+2|Quicken Spell| 	+4|Reach Spell||Selective Spell| 	+1|Sickening Spell| 	+2|Silent Spell| 	+1|Still Spell| 	+1|Thanatopic Spell| 	+2|Threatening Illusion	+1|Threnodic Spell	+1|Thundering Spell	+2|Widen Spell	+3","1","Shaman","Tome of Secrets","Pathfinder","4"
"Enlarge Spell","Bouncing Spell	+1|Dazing Spell	+3|Disruptive Spell	+1|Ectoplasmic Spell	+1|Elemental Spell	+1|Empower Spell	+2|Enlarge Spell	+1|Extend Spell	+1|Focused Spell	+1|Heighten Spell||Intensified Spell	+1|Lingering Spell	+1|Maximize Spell| 	+3|Merciful Spell| 	+0|Persistent Spell| 	+2|Quicken Spell| 	+4|Reach Spell||Selective Spell| 	+1|Sickening Spell| 	+2|Silent Spell| 	+1|Still Spell| 	+1|Thanatopic Spell| 	+2|Threatening Illusion	+1|Threnodic Spell	+1|Thundering Spell	+2|Widen Spell	+3","1","Shaman","Tome of Secrets","Pathfinder","4"
"Extend Spell","Bouncing Spell	+1|Dazing Spell	+3|Disruptive Spell	+1|Ectoplasmic Spell	+1|Elemental Spell	+1|Empower Spell	+2|Enlarge Spell	+1|Extend Spell	+1|Focused Spell	+1|Heighten Spell||Intensified Spell	+1|Lingering Spell	+1|Maximize Spell| 	+3|Merciful Spell| 	+0|Persistent Spell| 	+2|Quicken Spell| 	+4|Reach Spell||Selective Spell| 	+1|Sickening Spell| 	+2|Silent Spell| 	+1|Still Spell| 	+1|Thanatopic Spell| 	+2|Threatening Illusion	+1|Threnodic Spell	+1|Thundering Spell	+2|Widen Spell	+3","1","Shaman","Tome of Secrets","Pathfinder","4"
"Focused Spell","Bouncing Spell	+1|Dazing Spell	+3|Disruptive Spell	+1|Ectoplasmic Spell	+1|Elemental Spell	+1|Empower Spell	+2|Enlarge Spell	+1|Extend Spell	+1|Focused Spell	+1|Heighten Spell||Intensified Spell	+1|Lingering Spell	+1|Maximize Spell| 	+3|Merciful Spell| 	+0|Persistent Spell| 	+2|Quicken Spell| 	+4|Reach Spell||Selective Spell| 	+1|Sickening Spell| 	+2|Silent Spell| 	+1|Still Spell| 	+1|Thanatopic Spell| 	+2|Threatening Illusion	+1|Threnodic Spell	+1|Thundering Spell	+2|Widen Spell	+3","1","Shaman","Tome of Secrets","Pathfinder","4"
"Heighten Spell||Intensified Spell","Bouncing Spell	+1|Dazing Spell	+3|Disruptive Spell	+1|Ectoplasmic Spell	+1|Elemental Spell	+1|Empower Spell	+2|Enlarge Spell	+1|Extend Spell	+1|Focused Spell	+1|Heighten Spell||Intensified Spell	+1|Lingering Spell	+1|Maximize Spell| 	+3|Merciful Spell| 	+0|Persistent Spell| 	+2|Quicken Spell| 	+4|Reach Spell||Selective Spell| 	+1|Sickening Spell| 	+2|Silent Spell| 	+1|Still Spell| 	+1|Thanatopic Spell| 	+2|Threatening Illusion	+1|Threnodic Spell	+1|Thundering Spell	+2|Widen Spell	+3","1","Shaman","Tome of Secrets","Pathfinder","4"
"Lingering Spell","Bouncing Spell	+1|Dazing Spell	+3|Disruptive Spell	+1|Ectoplasmic Spell	+1|Elemental Spell	+1|Empower Spell	+2|Enlarge Spell	+1|Extend Spell	+1|Focused Spell	+1|Heighten Spell||Intensified Spell	+1|Lingering Spell	+1|Maximize Spell| 	+3|Merciful Spell| 	+0|Persistent Spell| 	+2|Quicken Spell| 	+4|Reach Spell||Selective Spell| 	+1|Sickening Spell| 	+2|Silent Spell| 	+1|Still Spell| 	+1|Thanatopic Spell| 	+2|Threatening Illusion	+1|Threnodic Spell	+1|Thundering Spell	+2|Widen Spell	+3","1","Shaman","Tome of Secrets","Pathfinder","4"
"Maximize Spell","Bouncing Spell	+1|Dazing Spell	+3|Disruptive Spell	+1|Ectoplasmic Spell	+1|Elemental Spell	+1|Empower Spell	+2|Enlarge Spell	+1|Extend Spell	+1|Focused Spell	+1|Heighten Spell||Intensified Spell	+1|Lingering Spell	+1|Maximize Spell| 	+3|Merciful Spell| 	+0|Persistent Spell| 	+2|Quicken Spell| 	+4|Reach Spell||Selective Spell| 	+1|Sickening Spell| 	+2|Silent Spell| 	+1|Still Spell| 	+1|Thanatopic Spell| 	+2|Threatening Illusion	+1|Threnodic Spell	+1|Thundering Spell	+2|Widen Spell	+3","1","Shaman","Tome of Secrets","Pathfinder","4"
"Merciful Spell","Bouncing Spell	+1|Dazing Spell	+3|Disruptive Spell	+1|Ectoplasmic Spell	+1|Elemental Spell	+1|Empower Spell	+2|Enlarge Spell	+1|Extend Spell	+1|Focused Spell	+1|Heighten Spell||Intensified Spell	+1|Lingering Spell	+1|Maximize Spell| 	+3|Merciful Spell| 	+0|Persistent Spell| 	+2|Quicken Spell| 	+4|Reach Spell||Selective Spell| 	+1|Sickening Spell| 	+2|Silent Spell| 	+1|Still Spell| 	+1|Thanatopic Spell| 	+2|Threatening Illusion	+1|Threnodic Spell	+1|Thundering Spell	+2|Widen Spell	+3","1","Shaman","Tome of Secrets","Pathfinder","4"
"Persistent Spell","Bouncing Spell	+1|Dazing Spell	+3|Disruptive Spell	+1|Ectoplasmic Spell	+1|Elemental Spell	+1|Empower Spell	+2|Enlarge Spell	+1|Extend Spell	+1|Focused Spell	+1|Heighten Spell||Intensified Spell	+1|Lingering Spell	+1|Maximize Spell| 	+3|Merciful Spell| 	+0|Persistent Spell| 	+2|Quicken Spell| 	+4|Reach Spell||Selective Spell| 	+1|Sickening Spell| 	+2|Silent Spell| 	+1|Still Spell| 	+1|Thanatopic Spell| 	+2|Threatening Illusion	+1|Threnodic Spell	+1|Thundering Spell	+2|Widen Spell	+3","1","Shaman","Tome of Secrets","Pathfinder","4"
"Quicken Spell","Bouncing Spell	+1|Dazing Spell	+3|Disruptive Spell	+1|Ectoplasmic Spell	+1|Elemental Spell	+1|Empower Spell	+2|Enlarge Spell	+1|Extend Spell	+1|Focused Spell	+1|Heighten Spell||Intensified Spell	+1|Lingering Spell	+1|Maximize Spell| 	+3|Merciful Spell| 	+0|Persistent Spell| 	+2|Quicken Spell| 	+4|Reach Spell||Selective Spell| 	+1|Sickening Spell| 	+2|Silent Spell| 	+1|Still Spell| 	+1|Thanatopic Spell| 	+2|Threatening Illusion	+1|Threnodic Spell	+1|Thundering Spell	+2|Widen Spell	+3","1","Shaman","Tome of Secrets","Pathfinder","4"
"Reach Spell||Selective Spell","Bouncing Spell	+1|Dazing Spell	+3|Disruptive Spell	+1|Ectoplasmic Spell	+1|Elemental Spell	+1|Empower Spell	+2|Enlarge Spell	+1|Extend Spell	+1|Focused Spell	+1|Heighten Spell||Intensified Spell	+1|Lingering Spell	+1|Maximize Spell| 	+3|Merciful Spell| 	+0|Persistent Spell| 	+2|Quicken Spell| 	+4|Reach Spell||Selective Spell| 	+1|Sickening Spell| 	+2|Silent Spell| 	+1|Still Spell| 	+1|Thanatopic Spell| 	+2|Threatening Illusion	+1|Threnodic Spell	+1|Thundering Spell	+2|Widen Spell	+3","1","Shaman","Tome of Secrets","Pathfinder","4"
"Sickening Spell","Bouncing Spell	+1|Dazing Spell	+3|Disruptive Spell	+1|Ectoplasmic Spell	+1|Elemental Spell	+1|Empower Spell	+2|Enlarge Spell	+1|Extend Spell	+1|Focused Spell	+1|Heighten Spell||Intensified Spell	+1|Lingering Spell	+1|Maximize Spell| 	+3|Merciful Spell| 	+0|Persistent Spell| 	+2|Quicken Spell| 	+4|Reach Spell||Selective Spell| 	+1|Sickening Spell| 	+2|Silent Spell| 	+1|Still Spell| 	+1|Thanatopic Spell| 	+2|Threatening Illusion	+1|Threnodic Spell	+1|Thundering Spell	+2|Widen Spell	+3","1","Shaman","Tome of Secrets","Pathfinder","4"
"Silent Spell","Bouncing Spell	+1|Dazing Spell	+3|Disruptive Spell	+1|Ectoplasmic Spell	+1|Elemental Spell	+1|Empower Spell	+2|Enlarge Spell	+1|Extend Spell	+1|Focused Spell	+1|Heighten Spell||Intensified Spell	+1|Lingering Spell	+1|Maximize Spell| 	+3|Merciful Spell| 	+0|Persistent Spell| 	+2|Quicken Spell| 	+4|Reach Spell||Selective Spell| 	+1|Sickening Spell| 	+2|Silent Spell| 	+1|Still Spell| 	+1|Thanatopic Spell| 	+2|Threatening Illusion	+1|Threnodic Spell	+1|Thundering Spell	+2|Widen Spell	+3","1","Shaman","Tome of Secrets","Pathfinder","4"
"Still Spell","Bouncing Spell	+1|Dazing Spell	+3|Disruptive Spell	+1|Ectoplasmic Spell	+1|Elemental Spell	+1|Empower Spell	+2|Enlarge Spell	+1|Extend Spell	+1|Focused Spell	+1|Heighten Spell||Intensified Spell	+1|Lingering Spell	+1|Maximize Spell| 	+3|Merciful Spell| 	+0|Persistent Spell| 	+2|Quicken Spell| 	+4|Reach Spell||Selective Spell| 	+1|Sickening Spell| 	+2|Silent Spell| 	+1|Still Spell| 	+1|Thanatopic Spell| 	+2|Threatening Illusion	+1|Threnodic Spell	+1|Thundering Spell	+2|Widen Spell	+3","1","Shaman","Tome of Secrets","Pathfinder","4"
"Thanatopic Spell","Bouncing Spell	+1|Dazing Spell	+3|Disruptive Spell	+1|Ectoplasmic Spell	+1|Elemental Spell	+1|Empower Spell	+2|Enlarge Spell	+1|Extend Spell	+1|Focused Spell	+1|Heighten Spell||Intensified Spell	+1|Lingering Spell	+1|Maximize Spell| 	+3|Merciful Spell| 	+0|Persistent Spell| 	+2|Quicken Spell| 	+4|Reach Spell||Selective Spell| 	+1|Sickening Spell| 	+2|Silent Spell| 	+1|Still Spell| 	+1|Thanatopic Spell| 	+2|Threatening Illusion	+1|Threnodic Spell	+1|Thundering Spell	+2|Widen Spell	+3","1","Shaman","Tome of Secrets","Pathfinder","4"
"Threatening Illusion","Bouncing Spell	+1|Dazing Spell	+3|Disruptive Spell	+1|Ectoplasmic Spell	+1|Elemental Spell	+1|Empower Spell	+2|Enlarge Spell	+1|Extend Spell	+1|Focused Spell	+1|Heighten Spell||Intensified Spell	+1|Lingering Spell	+1|Maximize Spell| 	+3|Merciful Spell| 	+0|Persistent Spell| 	+2|Quicken Spell| 	+4|Reach Spell||Selective Spell| 	+1|Sickening Spell| 	+2|Silent Spell| 	+1|Still Spell| 	+1|Thanatopic Spell| 	+2|Threatening Illusion	+1|Threnodic Spell	+1|Thundering Spell	+2|Widen Spell	+3","1","Shaman","Tome of Secrets","Pathfinder","4"
"Threnodic Spell","Bouncing Spell	+1|Dazing Spell	+3|Disruptive Spell	+1|Ectoplasmic Spell	+1|Elemental Spell	+1|Empower Spell	+2|Enlarge Spell	+1|Extend Spell	+1|Focused Spell	+1|Heighten Spell||Intensified Spell	+1|Lingering Spell	+1|Maximize Spell| 	+3|Merciful Spell| 	+0|Persistent Spell| 	+2|Quicken Spell| 	+4|Reach Spell||Selective Spell| 	+1|Sickening Spell| 	+2|Silent Spell| 	+1|Still Spell| 	+1|Thanatopic Spell| 	+2|Threatening Illusion	+1|Threnodic Spell	+1|Thundering Spell	+2|Widen Spell	+3","1","Shaman","Tome of Secrets","Pathfinder","4"
"Thundering Spell","Bouncing Spell	+1|Dazing Spell	+3|Disruptive Spell	+1|Ectoplasmic Spell	+1|Elemental Spell	+1|Empower Spell	+2|Enlarge Spell	+1|Extend Spell	+1|Focused Spell	+1|Heighten Spell||Intensified Spell	+1|Lingering Spell	+1|Maximize Spell| 	+3|Merciful Spell| 	+0|Persistent Spell| 	+2|Quicken Spell| 	+4|Reach Spell||Selective Spell| 	+1|Sickening Spell| 	+2|Silent Spell| 	+1|Still Spell| 	+1|Thanatopic Spell| 	+2|Threatening Illusion	+1|Threnodic Spell	+1|Thundering Spell	+2|Widen Spell	+3","1","Shaman","Tome of Secrets","Pathfinder","4"
"Widen Spell","Bouncing Spell	+1|Dazing Spell	+3|Disruptive Spell	+1|Ectoplasmic Spell	+1|Elemental Spell	+1|Empower Spell	+2|Enlarge Spell	+1|Extend Spell	+1|Focused Spell	+1|Heighten Spell||Intensified Spell	+1|Lingering Spell	+1|Maximize Spell| 	+3|Merciful Spell| 	+0|Persistent Spell| 	+2|Quicken Spell| 	+4|Reach Spell||Selective Spell| 	+1|Sickening Spell| 	+2|Silent Spell| 	+1|Still Spell| 	+1|Thanatopic Spell| 	+2|Threatening Illusion	+1|Threnodic Spell	+1|Thundering Spell	+2|Widen Spell	+3","1","Shaman","Tome of Secrets","Pathfinder","4"
"Awakened Arcane Bond||Brew Fleshcrafting Poison||Brew Potion||Craft Construct||Craft Magic Arms and Armor||Craft Rod||Craft Staff||Craft Wand||Craft Wondrous Item||Forge Ring||Improved Arcane Bond|Scribe Scroll","","1","Shaman","Tome of Secrets","Pathfinder","4"
"Alertness|Animal Affinity|Deceitful|Endurance|Diehard|Fleet|Great Fortitude|Improved Great Fortitude|Intimidating Prowess|Iron Will|Improved Iron Will|Leadership|Lightning Reflexes|Improved Lightning Reflexes|Persuasive|Self-Sufficient|Spell Penetration|Greater Spell Penetration","","1","Shaman","Tome of Secrets","Pathfinder","4"
"OTHER FEATS","","1","Shaman","Tome of Secrets","Pathfinder","4"
"ITEM CREATION FEATS","","1","Shaman","Tome of Secrets","Pathfinder","4"
"METAMAGIC FEATS","","1","Shaman","Tome of Secrets","Pathfinder","4"
