Original,Part of,Translation
Allied Spellcaster,Allied Spellcaster    +2 to overcome spell resistance,Sprzymierzeńcy Czarujący
to overcome spell resistance,Allied Spellcaster    +2 to overcome spell resistance,+2 do przebicia odporności na czary
"Allocate these scores to your six stats:|Strength, Dexterity, Constitution,|Intelligence, Wisdom and Charisma","","Przydziel te wartości do sześciu atrybutów:|Siły, Zręczności, Budowy,|Inteligencji, Roztropności i Charyzmy"
"Always round down. If you have odd numbers in your ability scores,|there will be a chance to adjust the scores at later levels.","","Zawsze zaokrąglaj w dół. Jeśli masz nieparzystą wartość atrybutu,|będziesz miał możliwość rozwinąć ją w przyszłości."
Any other racial abilities,"",Wszystkie inne rasowe umiejętności
Area / Target,"",Obszar / Cel
"Armour, Shield, Protective Items","","Zbroja, Tarcza, Przedmioty Ochronne"
"Ask your GM how to create your basis scores. He might give you a|fixed array, ask you to roll dice, or use a point buy system.","","Zapytaj swojego MP jak wygenerować podstawowe statystyki. Może dać Ci|gotowe wartości, kazać rzucać kością lub użyć systemu punktowego."
Assets,"",Majątek
Assume ethereal state,"",Przechodzi w stan eteryczny
At levels,"At levels 4, 8, 12 and 16 you get to add 1 to a single ability score.|If that score was an odd number, this mean an increase in the ability modifier.",Na poziomach
"and 16 you get to add 1 to a single ability score.|If that score was an odd number, this mean an increase in the ability modifier.","At levels 4, 8, 12 and 16 you get to add 1 to a single ability score.|If that score was an odd number, this mean an increase in the ability modifier.","i 16 dodajesz 1 punkt do wartości atrybutu.|Jeśli wartość była liczbą nieparzystą, oznacza to, że modyfikator atrybutu również wzrasta."
"At odd-numbered levels, you get to pick a feat.|Make sure your character qualifies for the feat’s preconditions.","","Na każdym niepażystym poziomie wybierasz atut.|Upewnij się, że twoja postać spełnia wszystkie wymagania."
Attribute|modifiers,"",Modyfikatory|Atrybutów
Attribute|scores,"",Wartości|Atrybutów
Avoid all damage on successful reflex,"",Unika wszystkich obrażeń w przypadku udanego rz. obr. na refleks
BARDIC KNOWLEDGE,BARDIC KNOWLEDGE |BONUS,WIEDZA BARDÓW
BONUS,BARDIC KNOWLEDGE |BONUS,PREMIA
BASE ATTACK & SAVING THROWS,"",BAZOWA PREMIA I RZUTY OBRONNE
BASE ATTACK,BASE ATTACK BONUS,BAZOWA PREMIA
BONUS,BASE ATTACK BONUS,DO ATAKU
BASE|ATTACK,BASE|ATTACK|BONUS,BAZOWA|PREMIA
BONUS,BASE|ATTACK|BONUS,DO ATAKU
BLOODLINE,"",WIĘZY KRWI
BRAVERY,"",ODWAGA
DURATION,BREATH|DURATION,CZAS TRWANIA
BUILD A CHARACTER,"",SKONSTRUUJ POSTAĆ
BUILDINGS,BUILDINGS    Add buildings to towns,BUDYNKI
Add buildings to towns,BUILDINGS    Add buildings to towns,Dodaje budynki do miast
Back to Back,Back to Back    +2 to AC against flanking,Plecy do Pleców
to,Back to Back    +2 to AC against flanking,do
AC,Back to Back    +2 to AC against flanking,KP
against flanking,Back to Back    +2 to AC against flanking,przeciwko flankowaniu
Background,"",Tło
"Baron, Duke, King or Queen","Baron, Duke, King or Queen – If vacant, kingdom fails all command rolls and cannot claim or develop hexes","Baron, Książę, Król lub Królowa"
"– If vacant, kingdom fails all command rolls and cannot claim or develop hexes","Baron, Duke, King or Queen – If vacant, kingdom fails all command rolls and cannot claim or develop hexes","Jeśli wolne, królestwu automatycznie nie powodzi się rzut na rozkazy oraz nie może zdobywać i rozwijać hexów."
Barony,"",Baronia
Base attack bonus and saving throws,"",Bazowa Premia do Ataku i Rzuty Obronne
Base|Attack|Bonus,"",Bazowa|Premia|do Ataku
Base|Speed,"",Bazowa|Prędkość
Base|Value,"",Bazowa|Wartość
Basic Value,"",Bazowa Wartość
Basic attributes,"",Bazowe Atrybuty
Bleeding Critical,"",Krwawy Krytyk
Blinding Critical,"",Oślepiający Krytyk
Broken Wing Gambit,"Broken Wing Gambit    Grant +2/+2, get attack of opportunity",Gambit Złamanego Skrzydła
Grant,"Broken Wing Gambit    Grant +2/+2, get attack of opportunity",Przyznaje
", get attack of opportunity","Broken Wing Gambit    Grant +2/+2, get attack of opportunity",zdobywa atak okazyjny
Buff,"",Premie
Burrow,"",Rycie
Burrow Speed,"",Prędkość Rycia
CASTER,CASTER LEVEL,POZIOM CZARUJĄCEGO
LEVEL,CASTER LEVEL,""
CHANGE SHAPE,"",ZMIANA KSZTAŁTU
CHANNEL ENERGY,CHANNEL ENERGY PER DAY,KIERUNKOWANIE ENERGII
CHANNEL,CHANNEL PER DAY,KIERUNKOWANIE
CHOICES,"",WYBORY
CITY,"",MIASTO
CLASS ABILITIES,"",ZDOLNOŚCI KLASOWE
COMBAT|MANEUVRE,COMBAT|MANEUVRE|BONUS,MANEWRY|BOJOWE
BONUS,COMBAT|MANEUVRE|BONUS,PREMIA
COMBAT|MANEUVRE,COMBAT|MANEUVRE|DEFENCE,MANEWRY|BOJOWE
DEFENCE,COMBAT|MANEUVRE|DEFENCE,OBRONNE
COMMAND DC,"",ST ROZKAZÓW
DURATION,CONFUSION|DURATION,CZAS TRWANIA
CONSUMPTION,"",KONSUPCJA
CON|Increase,"",B Wzrost
CRIT,"",KRYTYK
CRITICAL,CRITICAL EFFECTS,KRYTYCZNE
EFFECTS,CRITICAL EFFECTS,EFEKTY
CURSE OF LYCANTHROPY,"",KLĄTWA LIKANTROPII
Calculate your six ability modifiers,"",Oblicz twoje modyfikatory z atrybutów
Can communicate with related animals.,"",Może porozumiewać się ze spokrewnionymi zwierzętami.
Caster Levels,"",Poziomy Czarującego
Casting time,"",Czas rzucania
Casting|Stat,"",Poziom|Czarującego
Cavalry Formation,"Cavalry Formation    Share space, charge through allied mount",Formacja Kawalerska
"Share space, charge through allied mount","Cavalry Formation    Share space, charge through allied mount","Dzieli przestrzeń, szarżuje przez pole zajmowane przez wierzchowca sprzymierzeńca"
"Change shape as a full-round action,|given a fortitude save:","","Zmiana kształtu to akcja całorundowa,|rz. obr. na Wytrwałośc"
Change shape as a move action.,"",Zmienia kształt jako akcję ruchu
Chaotic:,Chaotic: +2 Loyalty,Chaos:
Loyalty,Chaotic: +2 Loyalty,Lojalność
Character traits,"",Cechy postaci
Charge,Charge  -2 to AC for the rest of the round,Szarża
to,Charge  -2 to AC for the rest of the round,do
AC,Charge  -2 to AC for the rest of the round,KP
for the rest of the round,Charge  -2 to AC for the rest of the round,przez resztę rundy
Charisma,"",Charyzma
Charisma|Score,"",Wartość|Charyzmy
Class|Skill,"",Umiejętnośći|Klasowe
Cleave,Cleave    Extra attack if you hit,Rozszczepienie
Extra attack if you hit,Cleave    Extra attack if you hit,Dodatkowy atak jeśli trafisz
Cleaving Finish,Cleaving Finish    Extra attack if enemy is knocked out,Rozszczepiający Finisz
Extra attack if enemy is knocked out,Cleaving Finish    Extra attack if enemy is knocked out,Dodatkowy atak jeśli przeciwnik jest ogłuszony.
Collect taxes and manage finances,"Collect taxes and manage finances – If vacant, -4 economy and kingdom can’t levy taxes",Zbiera podatki i zarządza finansami
"– If vacant,","Collect taxes and manage finances – If vacant, -4 economy and kingdom can’t levy taxes",- Jeśli nieobecny
economy and kingdom can’t levy taxes,"Collect taxes and manage finances – If vacant, -4 economy and kingdom can’t levy taxes",ekonomii i królestwo nie może nałożyć podatków
Colour Spray,"",Deszcz Kolorów
"Come up with a cool idea for your character. Figure out where they|come from, how their background shaped them and why they’ve|chosen to be an adventurer.|Use extra pages if necessary.","","Zastanów się nad ciekawym konceptem twojej postaci. Pomyśl skąd pochodzi,|jaka była jej przeszłość i dlaczego wybrała poszukiwanie przygód.|Użyj dodatkowych stron, jeśli będziesz potrzebował."
Commands the army,"Commands the army – If vacant, -4 loyalty",Rozkazuje armii
"– If vacant,","Commands the army – If vacant, -4 loyalty",- Jeśli nieobecny
loyalty,"Commands the army – If vacant, -4 loyalty",lojalności
Components,"",Komponenty
Components / Focus,"",Komponenty
Concept,"",Koncept
Constitution,"",Budowa
Consult the book to find out:,"",Sprawdź w książce aby określić:
Consult the book to see what increase you get to your|Base Attack Bonus and Saving Throws at this level.,"",Sprawdź w książce jakie są wartości twoich|Rzutów Obronnych i Podstawowej Premii do Ataku
Coordinated Charge,Coordinated Charge    Charge the same foe as an ally,Skoordynowana Szarża
Charge the same foe as an ally,Coordinated Charge    Charge the same foe as an ally,Szaruże na tego same wroga co sprzymierzeniec
Coordinated Defence,Coordinated Defence    +2 to CMD,Skoordynowana Obrona
to,Coordinated Defence    +2 to CMD,do
CMD,Coordinated Defence    +2 to CMD,DMB
Coordinated Manoeuvres,Coordinated Manoeuvres    +2 to CMB,Skoordynowane Manewry
to,Coordinated Manoeuvres    +2 to CMB,do
CMB,Coordinated Manoeuvres    +2 to CMB,PMB
Councilor,"",Radny
Courage Bonus,"",Premia za Odwagę
Credit,"",Kredyt
Crippling Critical,"",Okaleczający Krytyk
Critical Focus,"",Krytyczne Skupienie
Critical Focus,Critical Focus),Krytyczne Skupienie
Critical Mastery,Critical Mastery    Apply two critical effects at once,Mistrzostwo Krytyków
Apply two critical effects at once,Critical Mastery    Apply two critical effects at once,Stosuje dwa krytyczne efekty na raz
DC 10,"",ST 10
DC 20,"",ST 20
DC 25,"",ST 25
DEPOSIT,DEPOSIT    4000gp in trade goods and treasure nets 1bp,DEPOZYT
4000gp in trade goods and treasure nets 1bp,DEPOSIT    4000gp in trade goods and treasure nets 1bp,4000sz w dobrach handlowych i skarbach przynosi 1pb
DEXTERITY|SCORE,DEXTERITY|SCORE|BONUS,WAROTŚĆ|ZRĘCZNOŚCI
DIPLOMACY MODIFIERS,"",MODYFIKATORY DYPLOMACJI
DURATION,DISPLACEMENT|DURATION,CZAS TRWANIA
DMG,"",OBR
DR 5/— when wearing armour or using a shield,"",RO 5/ - kiedy nosi zbroję lub używa tarczy
DURATION,DURATION ROUNDS,CZAS TRWANIA
Deafening Critical,"",Ogłuszający Krytyk
Death or Glory,"Death or Glory    +4 (+1 at levels 11, 16, 20)",Śmierć lub Chwała
"at levels 11, 16, 20)","Death or Glory    +4 (+1 at levels 11, 16, 20)","na 11, 16 i 20 poziomie)"
Debit,"",Debet
"Decipher Script, Knowledge|  and Spellcraft","","Odszyfrowywanie Zapisków, Wiedza|i Czarostwo"
"Delayed death by days equal to monk level, once a week","","Opóźnia śmierć na ilość dni równych poziomowi mnicha, raz na tydzień"
"Depending on your race, you typically get to pick one favoured class,|which provides you a slight bonus at each level.|Your favoured class does not have to be the first class you take.","","Zależnie od twojej rasy, wybierasz jedną ulubioną klasę,|zapewniającą niewielką premię na każdym poziomie.|Twoja ulubiona klasa nie musi być pierwszą klasą którą weźmiesz."
Detect Good / Evil / Law / Chaos,"",Wykrycie Dobra / Zła / Prawa / Chaosu
Devastating Strike,Devastating Strike    +2 per extra die,Druzgocące Uderzenie
per extra die,Devastating Strike    +2 per extra die,na dodatkową kość
Dexterity,"",Zręczność
Diseased,"",Chory
Disguise Self,"",Przebranie
Disguise self as similarily shaped creature,"",Przebiera Cię za podobnie ukształtowaną istotę
Disintegrate,"",Dezintegracja
Dispelling Critical,"",Rozpraszający Krytyk
Disruptive Attack,"",Niszczący Atak
Distract,"Distract  DC 20|The bird flutters distractingly around an enemy. On a successful attack, the enemy is shaken.",Rozproszenie
"DC 20|The bird flutters distractingly around an enemy. On a successful attack, the enemy is shaken.","Distract  DC 20|The bird flutters distractingly around an enemy. On a successful attack, the enemy is shaken.",ST 20|Ptaki rozpraszająco trzepoczą wokół wroga. Przy udanym ataku wróg jest wstrząśnięty.
"Distraction, Ridiculous attire","","Rozpraszanie, Śmieszny Strój"
Districts,"",Dzielnice
Dodge|Bonus,"",Premia|Unikowa
Double Slice,Double Slice    Add your full STR to damage with an off-hand weapon,Podwójne Cięcie
Add your full,Double Slice    Add your full STR to damage with an off-hand weapon,Dodaj pełną premię z
STR,Double Slice    Add your full STR to damage with an off-hand weapon,S
to damage with an off-hand weapon,Double Slice    Add your full STR to damage with an off-hand weapon,do obrażeń korzystając z improwizowanej broni. 
Double Slice,Double Slice    No damage penalty,Podwójne Cięcie
No damage penalty,Double Slice    No damage penalty,Brak kar do obrażeń
Dragon Shaman|Level,"",Poziom|Smoczego Szamana
Duchy,"",Księstwo
Duck and Cover,Duck and Cover    Take ally’s result on reflex save,Nisko i Ostrożnie
Take ally’s result on reflex save,Duck and Cover    Take ally’s result on reflex save,Przyjmij wynik testu na refleks sprzymierzeńca
Duration,Duration +1 round,Czas Trwania
Dwarf,"",Krasnolud
ECONOMY,"",EKONOMIA
EFFECTIVE|CHARACTER LEVEL,"",EFEKTYWNY|POZIOM POSTACI
EXOTIC WEAPON ATTACK,EXOTIC WEAPON ATTACK BONUS,ATAK BRONIĄ EGZOTYCZNĄ
BONUS,EXOTIC WEAPON ATTACK BONUS,PREMIA
Economy|Roll,"",Rzut|na Ekonomię
Effective|Caster|Level,"",Efektywny|Poziom|Czarującego
Effective|Fighter|Level,"",Efektywny|Poziom|Wojownika
Effective|Level,"",Efektywny|Poziom
Elemental Fury ×1,"",Furia Żywiołów ×1
Elemental Fury ×2,"",Furia Żywiołów ×2
Elemental Fury ×3,"",Furia Żywiołów ×3
Elemental Fury ×4,"",Furia Żywiołów ×4
Elemental Fury ×5,"",Furia Żywiołów ×5
Elemental Fury ×6,"",Furia Żywiołów ×6
Elf,"",Elf
Enforce law and order,"Enforce law and order – If present, -1 unrest at upkeep",Egzekwuje prawo i porządek
"– If present,","Enforce law and order – If present, -1 unrest at upkeep","- Jeśli obecny, "
unrest at upkeep,"Enforce law and order – If present, -1 unrest at upkeep",zamieszek na utrzymanie
Enforce rural justice,"Enforce rural justice – If vacant, -4 economy",Egzekwuje sprawiedliwość na obszarach wiejskich
"– If vacant,","Enforce rural justice – If vacant, -4 economy",- Jeśli nieobecny
economy,"Enforce rural justice – If vacant, -4 economy",ekonomii
1 ki point,Enhance weapon - 1 ki point per enhancement,1 punkt ki
1 ki point,Enter up to 4 stances immediately - 1 ki point,1 punkt ki
"Equipment does not meld between Humanoid and|Hubrid forms, but does with Animal form.","","Ekwipunek nie wtapia się pomiędzy formą Humanoidalną|a Hybrydową, jedynie z formą Zwierzęcia"
Escape Route,Escape Route    Don’t provoke AoO when adjacent to an ally,Droga Ucieczki
Don’t provoke AoO when adjacent to an ally,Escape Route    Don’t provoke AoO when adjacent to an ally,Nie prowokuje AO kiedy znajduje się w sąsiedztwie sprzymieżeńca
Etherealness,"",Eteryczność
Events,"",Wydarzenia
Evil Paladin,"",Zły Paladyn
Evil:,Evil: +2 Economy,Zło:
Economy,Evil: +2 Economy,Ekonomia
Exhausting Critical,"",Wyczerpujący Krytyk
Exorcism,"",EGZORCYZM
Expansionist,"",Ekspansjonizm
Extend Spell,Extend Spell  +1,Poszerzenie Czaru
FAVOURED|CLASS BONUS,"",PREMIA Z|ULUBIONEJ KLASY
FEAR EFFECT,FEAR EFFECTWILL BONUS,RZ. OBR. NA STRACH
WILL BONUS,FEAR EFFECTWILL BONUS,PREMIA DO WOLI
FEAT,"",ATUT
"FEATS, TRAITS AND|SPECIAL ABILITIES","","ATUTY, CECHY|I SPECJALNE ZDOLNOŚCI"
FIGHTER,"",WOJOWNIK
FLURRY OF BLOWS,FLURRY OF BLOWS|BASE ATTACK BONUS,GRAD CIOSÓW
BASE ATTACK BONUS,FLURRY OF BLOWS|BASE ATTACK BONUS,BAZOWA PREMIA DO ATAKU
FOCUSED SPECIALIST,"",SKUPIONY SPEJALISTA
FRIEND,"",PRZYJACIEL
DURATION,FRIENDLY ATTITUDE|DURATION,CZAS TRWANIA
DURATION,FRIGHTENED|DURATION,CZAS TRWANIA
Far Shot,Far Shot    Attack penalty per range increment decreases from -2 to -1,Daleki Strzał
Attack penalty per range increment decreases from -2 to -1,Far Shot    Attack penalty per range increment decreases from -2 to -1,Kara do Ataku na przyrost zasięgu maleje z -2 do -1
Fast|Movement,"",Szybkie|Poruszanie się
Favoured|     Enemy|     Terrain,"",Preferowany Wróg|Teren
Favoured|     Terrain,"",Preferowany|Teren
Favoured|Enemy,"",Preferowany|Wróg
Feint Partner,"Feint Partner    When ally feints, enemy loses DEX bonus to AC",Jednoczesna Finta
"When ally feints, enemy loses","Feint Partner    When ally feints, enemy loses DEX bonus to AC","Kiedy sprzymierzeniec wykonuje fintę, wróg traci"
DEX,"Feint Partner    When ally feints, enemy loses DEX bonus to AC",ZR
bonus to,"Feint Partner    When ally feints, enemy loses DEX bonus to AC",premia do
AC,"Feint Partner    When ally feints, enemy loses DEX bonus to AC",KP
Festivals,"",Festiwale
"Fill in the class’s hit die, skill ranks per level, and class skills","","Uzupełnij klasową KW, punkty umiejętności na poziom i umiejętności klasowe"
Flight,"",Lot
Flurry of Blows Attack Bonus,"",Premia do Ataku z Gradu Ciosów
Focus,"",Skupienie
Fortitude,"",Wytrwałość
From |Level 1:,"",Od 1-go|Poziomu:
Full|Moon,"",Pełnia
Furious Focus,Furious Focus    Ignore power attack penalty for first attack,Szaleńcze Skupienie
Ignore power attack penalty for first attack,Furious Focus    Ignore power attack penalty for first attack,Ignoruje karę z Potężnego Ataku do pierwszego ataku
6 ki points,Gain two extra standard actions - 6 ki points,6 punktów ki
General,"",Generał
Gifts,"",Prezenty
Gnome,"",Gnom
Good:,Good: +2 Loyalty,Dobry
Loyalty,Good: +2 Loyalty,Lojalność
Grand Diplomat,"",Główny Dyplomata
1 ki point,Grant bonus to allies in 30ft - 1 ki point,1 punkt ki
1 ki point,Grant bonus to an ally - 1 ki point,1 punkt ki
2 ki points,Grant more abilities to allies - 2 ki points,2 punkty ki
Great Cleave,Great Cleave    Any number of extra attacks per round,Większe Rozszczepienie
Any number of extra attacks per round,Great Cleave    Any number of extra attacks per round,Dowolna liczba dodatkowych ataków na rundę
Greater Flurry,"",Potężniejszy Grad Ciosów
Greater Penetrating Strike,Greater Penetrating Strike    Ignore damage reduction up to 10/—,Lepsze Przeszywające Uderzenie
Ignore damage reduction up to,Greater Penetrating Strike    Ignore damage reduction up to 10/—,Zignoruj redukcję obrażeń o 
Greater Two-weapon Fighting,Greater Two-weapon Fighting    Third attack with your off-hand weapon,Lepsza Walka Dwoma Broniami
Third attack with your off-hand weapon,Greater Two-weapon Fighting    Third attack with your off-hand weapon,Trzeci atak twoją improwizowaną bronią
Greater Vital Strike,"",Potężniejsze Witalne Uderzenie
Greater Weapon Focus,"",Doskonalsze Skupienie na Broni
Greater Weapon Specialisation,"",Doskonalsza Specjalizacja w Broni
Guides higher learning and magic,"Guides higher learning and magic – If vacant, -4 economy",Przewodzi nauce wyższej i magii
"– If vacant,","Guides higher learning and magic – If vacant, -4 economy",- Jeśli nieobecny
economy,"Guides higher learning and magic – If vacant, -4 economy",ekonomii
Guides religious worship,"Guides religious worship – If vacant, -2 loyalty and stability, and +1 unrest at upkeep",Przewodzi kultowi religijnemu
"– If vacant,","Guides religious worship – If vacant, -2 loyalty and stability, and +1 unrest at upkeep",- Jeśli nieobecny
"loyalty and stability, and","Guides religious worship – If vacant, -2 loyalty and stability, and +1 unrest at upkeep",lojalności i stabilności oraz
unrest at upkeep,"Guides religious worship – If vacant, -2 loyalty and stability, and +1 unrest at upkeep",zamieszek na utrzymanie
HEXES,HEXES    Claim and abandon hexes,HEXY
Claim and abandon hexes,HEXES    Claim and abandon hexes,Zdobywanie i porzucanie hexów
HIT POINTS & SKILL RANKS,"",PUNKTY WYTRZYMAŁOŚCI I RANGI UMIEJĘTNOŚĆI
HIT|DICE,"",KW
HIT|POINTS,"",PUNKTY|WYTRZYMAŁOŚĆI
HYBRID FORM,"",FORMA HYBRYDY
Half of Ranger’s|Favoured Enemy|bonus granted to|allies within,Half of Ranger’s|Favoured Enemy|bonus granted to|allies within 30ft,Połowę Premii za|Preferowanego Wroga przyznaje się|sprzymierzeńcom w obszarze
30ft,Half of Ranger’s|Favoured Enemy|bonus granted to|allies within 30ft,9m
Half-elf,"",Półelf
Half-orc,"",Półork
Halfling,"",Niziołek
Hammer the Gap,Hammer the Gap    On a successful attack,Młotem w Pysk
On a successful attack,Hammer the Gap    On a successful attack,Przy udanym ataku
Haste,Haste    One extra attack at full bonus,Pośpiech
One extra attack at full bonus,Haste    One extra attack at full bonus,Jeden dodatkowy atak z pełną premią
2 ki points,Heal somebody else’s wounds - 2 ki points,2 punkty ki
Heal wounds,"",Leczenie ran
Heavy,"",Ciężkie
Heir,"",Dziedzic
High Priest,"",Arcykapłan
Hit|Die,"",Kość|Wytrzymałości
Human,"",CZłowiek
IN SUMMER,"",LATEM
IN WINTER,"",ZIMĄ
INCOME,"",PRZYCHODY
INSTANT METAMAGIC,"",NATYCHMIASTOWA METAMAGIA
INSTANT METAMAGIC,INSTANT METAMAGIC|USES PER DAY,NATYCHMIASTOWA METAMAGIA
USES PER DAY,INSTANT METAMAGIC|USES PER DAY,UŻYĆ NA DZIEŃ
"If unrest is more than 10, abandon a hex","",Jeśli poziom zamieszek przekracza 10 tracisz hexa.
"If unrest reaches 20, the kingdom falls into anarchy","","Jeśli zamieszki osiągną 20, królestwo popada w anarchię"
1 ki point,"Ignore concealment - 1 ki point|Ignore total concealment or cover - 2 ki point|Ignore total cover, fire around corners - 3 ki point",1 punkt ki
2 ki point,"Ignore concealment - 1 ki point|Ignore total concealment or cover - 2 ki point|Ignore total cover, fire around corners - 3 ki point",2 punkty ki
3 ki point,"Ignore concealment - 1 ki point|Ignore total concealment or cover - 2 ki point|Ignore total cover, fire around corners - 3 ki point",3 punkty ki
Illiteracy,"",Niepiśmienność
Imdomitable Will,"",Niezłomna Wola
Impaling Critical,"",Przebijający Krytyk
1 ki point / min,Impose a truce between fighting parties - 1 ki point / min,1 punkt ki / min
Improved Back to Back,Improved Back to Back    +2 to ally’s AC,Doskonalsze Plecy w Plecy
to ally’s,Improved Back to Back    +2 to ally’s AC,do sprzymierzeńca
AC,Improved Back to Back    +2 to ally’s AC,KP
Improved Cleaving Finish,Improved Cleaving Finish    Any number per round,Ulepszone Rozłupujące Wykończenie 
Any number per round,Improved Cleaving Finish    Any number per round,Jakikolwiek numer na runde
Improved Critical / Keen weapon / Keen magical effect,"",Ulepszone Uderzenia Krytyczne Cięta broń Przenikliwe magiczne efekty
per die,Improved Devastating Strike  +2 per die,na kość
Improved Feint Partner,"Improved Feint Partner    When ally feints, gain AoO",Doskonalsza Jednoczesna Finta
"When ally feints, gain AoO","Improved Feint Partner    When ally feints, gain AoO","Kiedy sprzymierzeniec wykonuje fintę, zyskuje AO"
Improved Impaling Critical,"",Doskonalszy Przebijający Krytyk
Improved Precise Shot,Improved Precise Shot    Ignore the penalties for partial cover or partial concealment,Ulepszony Precyzyjny Strzał
Ignore the penalties for partial cover or partial concealment,Improved Precise Shot    Ignore the penalties for partial cover or partial concealment,Zignoruj kary za częściową osłonę lub częściowe ukrywanie
Use Shield Bash and keep your shield bonus to,Improved Shield Bash    Use Shield Bash and keep your shield bonus to AC,Użyj Grzmotnięcia Tarczą i zachowaj swoją premię z tarczy do
Improved Two-weapon Fighting,Improved Two-weapon Fighting    Second attack with your off-hand weapon,Doskonalsza Walka Dwoma Orężami
Second attack with your off-hand weapon,Improved Two-weapon Fighting    Second attack with your off-hand weapon,Drugi atak improwizowaną bronią
Improved Vital Strike,"",Doskonalsze Witalne Uderzenie
Inflict Moderate Damage,"",Zadawanie Średnich Obrażeń
Inflict Moderate Wounds,"",Zadawanie Średnich Ran
Insults,"",Zniewagi
Intelligence,"",Inteligencja
Intelligence,"Intelligence – If vacant, -4 economy and +1 unrest at upkeep",Inteligencja
"– If vacant,","Intelligence – If vacant, -4 economy and +1 unrest at upkeep",- Jeśli nieobecny
economy and,"Intelligence – If vacant, -4 economy and +1 unrest at upkeep",ekonomii i 
unrest at upkeep,"Intelligence – If vacant, -4 economy and +1 unrest at upkeep",zamieszek na utrzymanie
Intended progression,"",Zamierzony rozwój
Is this a favoured class?,"",Czu jest to ulubiona klasa?
KINGDOM MANAGEMENT,"",ZARZĄDZANIE KRÓLESTWEM
KINGDOM SIZE,"",WIELKOŚĆ KRÓLESTWA
KINGDOM|POPULATION,"",POPULACJA|KRÓLESTWA
Ki Strike (adamantine),"",Uderzenie Ki (Adamantyt)
Ki Strike (lawful),"",Uderzenie Ki (praworządność)
Ki Strike (magic),"",Uderzenie Ki (magia)
Kingdom’s|Income,"",Przychody|Królestwa
Knowledge,"",Wiedza
LEADERSHIP ROLES,"",PRZYWÓDCY
LOYALTY,"",LOJALNOŚĆ
LYCANTHROPIC EMPATHY,"",WIĘŹ LIKANTROPÓW
