"Original","Part of","Count","File","Volume","Game","Level"
"TRUE DEFENDER","","1","Pathfinder/Mythic/Guardian","Mythic Adventures","Pathfinder","3"
"LEGENDARY HERO","","1","Pathfinder/Mythic/Guardian","Mythic Adventures","Pathfinder","3"
"IMMORTAL","","1","Pathfinder/Mythic/Guardian","Mythic Adventures","Pathfinder","3"
"UNSTOPPABLE","","1","Pathfinder/Mythic/Guardian","Mythic Adventures","Pathfinder","3"
"FORCE OF WILL","","1","Pathfinder/Mythic/Guardian","Mythic Adventures","Pathfinder","3"
"MYTHIC SAVING THROWS","","1","Pathfinder/Mythic/Guardian","Mythic Adventures","Pathfinder","3"
"RECUPERATION","","1","Pathfinder/Mythic/Guardian","Mythic Adventures","Pathfinder","3"
"AMAZING INITIATIVE","","1","Pathfinder/Mythic/Guardian","Mythic Adventures","Pathfinder","3"
"HARD TO KILL","","1","Pathfinder/Mythic/Guardian","Mythic Adventures","Pathfinder","3"
"MYTHIC POWER","","1","Pathfinder/Mythic/Guardian","Mythic Adventures","Pathfinder","3"
"GUARDIAN’S CALL","","1","Pathfinder/Mythic/Guardian","Mythic Adventures","Pathfinder","3"
"GUARDIAN","","1","Pathfinder/Mythic/Guardian","Mythic Adventures","Pathfinder","3"
"CHA","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"WIS","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"INT","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"CON","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"DEX","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"STR","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"Tier","","13","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"Bonus to ability scores","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"ABILITY SCORE","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"d00","","4","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"Spend one use of mythic power to add to any d20","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"SURGE","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"MYTHIC FEATS","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"PATH ABILITIES","","2","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"Once a round, when you take more than 20 hp actual|damage, regain one use of mythic power.","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"Gain damage resistance 10/epic","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"Don’t die until negative hp equals double your constitution score.","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"When below 0hp, always stabilise without needing to make a constitution check (though bleed damage still counts).","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"Spend one use of mythic power to take an additional|standard action","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"Saving throws against mythic effects are unaffected.","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"On a successful saving throw against a non-mythiceffect, suffer no effects.","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"• Staggered","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"• Paralysed","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"• Frightened","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"• Sickened","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"• Panicked","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"• Fatigued","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"• Stunned","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"• Shaken","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"• Nauseated","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"• Fascinated","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"• Exhasted","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"• Dazzled","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"• Confused","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"• Entangled","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"• Dazed","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"• Blind","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"• Deafened","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"• Cowering","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"• Bleed","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"Spend one use of mythic power to end any one of:","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"Regain one use of mythic power per hour.","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"When healed using a spell or effect, you are healed the|maximum possible amount.","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"When you cast a spell targeting non-mythic creatures,|the target must make any saving throws twice and take|the lower result.","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"This does not apply if you were killed by a coup-de-grace|or critical hit by a mythic enemy, or an epic weapon.","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"Can only be permanently killed by a coup-de-grace or|critical hit with an artefact.","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"If you are killed return to life 24 hours later, regardless of|the condition of your body. You do not regain any limiteddaily abilities.","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"Spend one use of mythic power to reroll any d20, orforce a foe to reroll, even after the result is revealed.","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"Spend one use of mythic power to regain half yourmaximum hit points and use of any limited daily abilities","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"Recover all hit points with 8 hours rest","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"Uses|Today","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"Extra","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"Mythic|Tier","","3","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"INITIATIVE","INITIATIVE|BONUS","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"BONUS","INITIATIVE|BONUS","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"POWER","POWER|PER DAY","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"PER DAY","POWER|PER DAY","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"DIVINE VESSEL","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"LEGENDARY HERO","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"IMMORTAL","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"UNSTOPPABLE","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"FORCE OF WILL","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"MYTHIC SAVING THROWS","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"RECUPERATION","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"AMAZING INITIATIVE","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"HARD TO KILL","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"MYTHIC POWER","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"DIVINE SURGE","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"HIEROPHANT","","1","Pathfinder/Mythic/Hierophant","Mythic Adventures","Pathfinder","3"
"CHA","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"WIS","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"INT","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"CON","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"DEX","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"STR","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"Tier","","13","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"Bonus to ability scores","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"ABILITY SCORE","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"d00","","4","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"Spend one use of mythic power to add to any d20","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"SURGE","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"MYTHIC FEATS","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"PATH ABILITIES","","2","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"Don’t die until negative hp equals double your constitution score.","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"When below 0hp, always stabilise without needing to make a constitution check (though bleed damage still counts).","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"Spend one use of mythic power to take an additional|standard action","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"Saving throws against mythic effects are unaffected.","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"On a successful saving throw against a non-mythiceffect, suffer no effects.","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"• Staggered","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"• Paralysed","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"• Frightened","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"• Sickened","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"• Panicked","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"• Fatigued","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"• Stunned","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"• Shaken","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"• Nauseated","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"• Fascinated","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"• Exhasted","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"• Dazzled","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"• Confused","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"• Entangled","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"• Dazed","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"• Blind","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"• Deafened","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"• Cowering","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"• Bleed","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"Spend one use of mythic power to end any one of:","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"Regain one use of mythic power per hour.","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"Once per round, when you or an ally within 30ft scores a|critical hit, regain one use of mythic power.","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"In a surprise round, you and allies within 30ft can take a|full round action instead of just a standard action.","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"When you are an ally within 30ft rolls initiative, roll twice|and take either result.","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"This does not apply if you were killed by a coup-de-grace|or critical hit by a mythic enemy, or an epic weapon.","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"Can only be permanently killed by a coup-de-grace or|critical hit with an artefact.","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"If you are killed return to life 24 hours later, regardless of|the condition of your body. You do not regain any limiteddaily abilities.","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"Spend one use of mythic power to reroll any d20, orforce a foe to reroll, even after the result is revealed.","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"Spend one use of mythic power to regain half yourmaximum hit points and use of any limited daily abilities","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"Recover all hit points with 8 hours rest","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"Uses|Today","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"Extra","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"Mythic|Tier","","3","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"INITIATIVE","INITIATIVE|BONUS","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"BONUS","INITIATIVE|BONUS","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"POWER","POWER|PER DAY","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"PER DAY","POWER|PER DAY","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"VISIONARY COMMANDER","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"LEGENDARY HERO","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"IMMORTAL","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"UNSTOPPABLE","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"FORCE OF WILL","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"MYTHIC SAVING THROWS","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"RECUPERATION","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"AMAZING INITIATIVE","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"HARD TO KILL","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"MYTHIC POWER","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"MARSHAL’S ORDER","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"MARSHAL","","1","Pathfinder/Mythic/Marshal","Mythic Adventures","Pathfinder","3"
"CHA","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"WIS","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"INT","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"CON","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"DEX","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"STR","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"Tier","","13","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"Bonus to ability scores","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"ABILITY SCORE","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"d00","","4","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"Spend one use of mythic power to add to any d20","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"SURGE","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"MYTHIC FEATS","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"PATH ABILITIES","","2","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"Don’t die until negative hp equals double your constitution score.","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"When below 0hp, always stabilise without needing to make a constitution check (though bleed damage still counts).","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"Spend one use of mythic power to take an additional|standard action","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"Saving throws against mythic effects are unaffected.","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"On a successful saving throw against a non-mythiceffect, suffer no effects.","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"• Staggered","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"• Paralysed","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"• Frightened","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"• Sickened","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"• Panicked","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"• Fatigued","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"• Stunned","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"• Shaken","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"• Nauseated","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"• Fascinated","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"• Exhasted","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"• Dazzled","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"• Confused","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"• Entangled","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"• Dazed","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"• Blind","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"• Deafened","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"• Cowering","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"• Bleed","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"Spend one use of mythic power to end any one of:","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"Regain one use of mythic power per hour.","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"Once per round, when you roll a natural 20 on an opposed|skill check against a mythic enemy, regain one use of|mythic power.","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"Whenever you attack a non-mythic enemy, they are treated|as flat-flooted, even if they have abilities to prevent it.","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"This does not apply if you were killed by a coup-de-grace|or critical hit by a mythic enemy, or an epic weapon.","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"Can only be permanently killed by a coup-de-grace or|critical hit with an artefact.","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"If you are killed return to life 24 hours later, regardless of|the condition of your body. You do not regain any limiteddaily abilities.","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"Spend one use of mythic power to reroll any d20, orforce a foe to reroll, even after the result is revealed.","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"Spend one use of mythic power to regain half yourmaximum hit points and use of any limited daily abilities","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"Recover all hit points with 8 hours rest","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"Uses|Today","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"Extra","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"Mythic|Tier","","3","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"INITIATIVE","INITIATIVE|BONUS","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"BONUS","INITIATIVE|BONUS","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"POWER","POWER|PER DAY","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"PER DAY","POWER|PER DAY","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"SUPREME TRICKSTER","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"LEGENDARY HERO","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"IMMORTAL","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"UNSTOPPABLE","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"FORCE OF WILL","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"MYTHIC SAVING THROWS","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"RECUPERATION","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"AMAZING INITIATIVE","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"HARD TO KILL","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"MYTHIC POWER","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"TRICKSTER ATTACK","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"TRICKSTER","","1","Pathfinder/Mythic/Trickster","Mythic Adventures","Pathfinder","3"
"PSIONICS","","1","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"pts","","6","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"INT","","2","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"Manifester|Level","","2","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"Bonus Points","","1","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"(Round down)","","2","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"Misc","","3","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"Racial","","2","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"Bonus|Points","","3","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"Base|Points","","2","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"POWER POINTS","POWER POINTS|PER DAY","1","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"PER DAY","POWER POINTS|PER DAY","1","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"Uses today","","1","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"RECONFIGURE","","1","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"This healing does not include temporary points.|You cannot reform the astral suit for 1 minute.","","1","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"Once a day as a standard action, dismiss your suit to gain|healing equal to your customisation points.","","1","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"CANNIBALISE SUIT","","1","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"Cannibalise your suit to heal all damage. If you choose this,|you cannot reform the astral suit for 10 minutes.","","1","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"Spend two uses of Reconfigure to reset all customisations.","","1","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"Suit cannot be forcibly dispelled (but still does not function|inside a null psionic field).","","1","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"PERFECT MERGER","","1","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"As a standard action, gain temporary customisation points","","1","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"AUGMENT SUIT","","1","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"Aegis|Level","","3","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"Level","","7","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"Astral|Suit","","1","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"The ‘broken’ condition is removed when the object reaches|at least half its total hit points.","","1","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"Repair an object 2hp as a standard action.","","1","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"(astral suit resembles and is|treated as Full Plate)","","1","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"Stalwart","","1","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"Fortification, Hardy","","1","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"Astral Juggernaut","","1","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"(astral armour is treated as a |Masterwork Breastplate)","","1","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"Flexible Suit","","1","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"Brawn, Improved Damage","","1","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"Astral Armour","","1","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"Improved Evasion","","1","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"Evasion","","1","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"Speed","Speed × 2, Nimble","1","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"2, Nimble","Speed × 2, Nimble","1","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"Free customisations:","","1","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"CUSTOMISATIONS","","2","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"DAMAGE REDUCTION","","1","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"ASTRAL REPAIR","","1","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"ASTRAL SUIT","","1","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
"Astral Skin","","1","Pathfinder/Psionics/Aegis","Psionics Unleashed","Pathfinder","4"
