"Frame number","Original","Translation","Count","Part of","Files","File count"
"397","Base|Spells","","124","","Inquisitor, Oracle, Witch, Summoner, Animal Speaker, Arcane Duelist, Archaologist, Archivist, Celebrity, Court Bard, Daredevil, Demagogue, Dervish Dancer, Detective, Dirge Bard, Geisha, Magician, Sandman, Savage Skald, Sea Singer, Songhealer, Sound Striker, Street Performer, Blight Druid (Domain), Blight Druid (Familiar), Antipaladin, Oath against Corruption, Oath against Fiends, Oath against Savagery, Oath against the Wyrm, Oath against Undeath, Oath of Charity, Oath of Chastity, Oath of Loyalty, Oath of Vengeance, Oathbound Paladin, Battle Scout, Beast Master, Deep Walker, Falconer, Guide, Horse Lord, Infiltrator, Shapeshifter, Spirit Ranger, Trophy Hunter, Urban Ranger, Warden, Wild Stalker, Crossblooded Sorcerer, Bard, Cleric, Paladin, Sorcerer, Wizard, Druid (Animal Companion), Druid (Domain), Ranger - Archery, Ranger - Two-weapon fighting, Ranger, Priest, Magus","62"
"398","Spells|per day","","124","","Inquisitor, Oracle, Witch, Summoner, Animal Speaker, Arcane Duelist, Archaologist, Archivist, Celebrity, Court Bard, Daredevil, Demagogue, Dervish Dancer, Detective, Dirge Bard, Geisha, Magician, Sandman, Savage Skald, Sea Singer, Songhealer, Sound Striker, Street Performer, Blight Druid (Domain), Blight Druid (Familiar), Antipaladin, Oath against Corruption, Oath against Fiends, Oath against Savagery, Oath against the Wyrm, Oath against Undeath, Oath of Charity, Oath of Chastity, Oath of Loyalty, Oath of Vengeance, Oathbound Paladin, Battle Scout, Beast Master, Deep Walker, Falconer, Guide, Horse Lord, Infiltrator, Shapeshifter, Spirit Ranger, Trophy Hunter, Urban Ranger, Warden, Wild Stalker, Crossblooded Sorcerer, Bard, Cleric, Paladin, Sorcerer, Wizard, Druid (Animal Companion), Druid (Domain), Ranger - Archery, Ranger - Two-weapon fighting, Ranger, Priest, Magus","62"
"399","Spell|Save DC","","124","","Inquisitor, Oracle, Witch, Summoner, Animal Speaker, Arcane Duelist, Archaologist, Archivist, Celebrity, Court Bard, Daredevil, Demagogue, Dervish Dancer, Detective, Dirge Bard, Geisha, Magician, Sandman, Savage Skald, Sea Singer, Songhealer, Sound Striker, Street Performer, Blight Druid (Domain), Blight Druid (Familiar), Antipaladin, Oath against Corruption, Oath against Fiends, Oath against Savagery, Oath against the Wyrm, Oath against Undeath, Oath of Charity, Oath of Chastity, Oath of Loyalty, Oath of Vengeance, Oathbound Paladin, Battle Scout, Beast Master, Deep Walker, Falconer, Guide, Horse Lord, Infiltrator, Shapeshifter, Spirit Ranger, Trophy Hunter, Urban Ranger, Warden, Wild Stalker, Crossblooded Sorcerer, Bard, Cleric, Paladin, Sorcerer, Wizard, Druid (Animal Companion), Druid (Domain), Ranger - Archery, Ranger - Two-weapon fighting, Ranger, Priest, Magus","62"
"400","Spells|Known","","50","","Inquisitor, Oracle, Summoner, Animal Speaker, Arcane Duelist, Archaologist, Archivist, Celebrity, Court Bard, Daredevil, Demagogue, Dervish Dancer, Detective, Dirge Bard, Geisha, Magician, Sandman, Savage Skald, Sea Singer, Songhealer, Sound Striker, Street Performer, Crossblooded Sorcerer, Bard, Sorcerer","25"
"401","DEITY","","12","","Inquisitor, Blight Druid (Domain), Blight Druid (Familiar), Paladin, Druid (Animal Companion), Druid (Domain)","6"
"406","BANE","","2","","Inquisitor","1"
"407","DISCERN LIES","","2","","Inquisitor","1"
"409","SPELLS","","124","","Inquisitor, Oracle, Witch, Summoner, Animal Speaker, Arcane Duelist, Archaologist, Archivist, Celebrity, Court Bard, Daredevil, Demagogue, Dervish Dancer, Detective, Dirge Bard, Geisha, Magician, Sandman, Savage Skald, Sea Singer, Songhealer, Sound Striker, Street Performer, Blight Druid (Domain), Blight Druid (Familiar), Antipaladin, Oath against Corruption, Oath against Fiends, Oath against Savagery, Oath against the Wyrm, Oath against Undeath, Oath of Charity, Oath of Chastity, Oath of Loyalty, Oath of Vengeance, Oathbound Paladin, Battle Scout, Beast Master, Deep Walker, Falconer, Guide, Horse Lord, Infiltrator, Shapeshifter, Spirit Ranger, Trophy Hunter, Urban Ranger, Warden, Wild Stalker, Crossblooded Sorcerer, Bard, Cleric, Paladin, Sorcerer, Wizard, Druid (Animal Companion), Druid (Domain), Ranger - Archery, Ranger - Two-weapon fighting, Ranger, Priest, Magus","62"
"410","The inquisitor cannot cast spells of an alignment|opposed to her own or her deity’s.","","2","","Inquisitor","1"
"411","Spell Save DC = 10 + WIS + Spell Level","","70","","Inquisitor, Blight Druid (Domain), Blight Druid (Familiar), Antipaladin, Oath against Corruption, Oath against Fiends, Oath against Savagery, Oath against the Wyrm, Oath against Undeath, Oath of Charity, Oath of Chastity, Oath of Loyalty, Oath of Vengeance, Oathbound Paladin, Battle Scout, Beast Master, Deep Walker, Falconer, Guide, Horse Lord, Infiltrator, Shapeshifter, Spirit Ranger, Trophy Hunter, Urban Ranger, Warden, Wild Stalker, Cleric, Paladin, Druid (Animal Companion), Druid (Domain), Ranger - Archery, Ranger - Two-weapon fighting, Ranger, Priest","35"
"412","Caster|Level","","212","","Inquisitor, Oracle, Witch, Summoner, Animal Speaker, Arcane Duelist, Archaologist, Archivist, Celebrity, Court Bard, Daredevil, Demagogue, Dervish Dancer, Detective, Dirge Bard, Geisha, Magician, Sandman, Savage Skald, Sea Singer, Songhealer, Sound Striker, Street Performer, Blight Druid (Domain), Blight Druid (Familiar), Antipaladin, Oath against Corruption, Oath against Fiends, Oath against Savagery, Oath against the Wyrm, Oath against Undeath, Oath of Charity, Oath of Chastity, Oath of Loyalty, Oath of Vengeance, Oathbound Paladin, Battle Scout, Beast Master, Deep Walker, Falconer, Guide, Horse Lord, Infiltrator, Shapeshifter, Spirit Ranger, Trophy Hunter, Urban Ranger, Warden, Wild Stalker, Crossblooded Sorcerer, Bard, Cleric, Paladin, Sorcerer, Wizard, Druid (Animal Companion), Druid (Domain), Ranger - Archery, Ranger - Two-weapon fighting, Ranger, Feats, Spell Book - Extra, Artificer, Priest, Magus","65"
"413","INQUISITOR","","2","","Inquisitor","1"
"416","Bonus Spell","","18","","Oracle","1"
"437","Concentration","","122","","Oracle, Animal Speaker, Arcane Duelist, Archaologist, Archivist, Celebrity, Court Bard, Daredevil, Demagogue, Dervish Dancer, Detective, Dirge Bard, Geisha, Magician, Sandman, Savage Skald, Sea Singer, Songhealer, Sound Striker, Street Performer, Blight Druid (Domain), Blight Druid (Familiar), Antipaladin, Oath against Corruption, Oath against Fiends, Oath against Savagery, Oath against the Wyrm, Oath against Undeath, Oath of Charity, Oath of Chastity, Oath of Loyalty, Oath of Vengeance, Oathbound Paladin, Battle Scout, Beast Master, Deep Walker, Falconer, Guide, Horse Lord, Infiltrator, Shapeshifter, Spirit Ranger, Trophy Hunter, Urban Ranger, Warden, Wild Stalker, Crossblooded Sorcerer, Bard, Cleric, Paladin, Sorcerer, Wizard, Druid (Animal Companion), Druid (Domain), Ranger - Archery, Ranger - Two-weapon fighting, Ranger, NPC Group, Party, Priest, Magus","61"
"438","CURSE","","2","","Oracle","1"
"439","CHARGES","","62","","Oracle, Summoner, Antipaladin, Battle Scout, Beast Master, Deep Walker, Falconer, Guide, Horse Lord, Infiltrator, Shapeshifter, Skirmisher, Spirit Ranger, Trapper, Trophy Hunter, Urban Ranger, Warden, Wild Stalker, Crossblooded Sorcerer, Inventory, Paladin, Sorcerer, Wizard, Ranger - Archery, Ranger - Two-weapon fighting, Ranger, Psionics - Inventory, Psychic Warrior, Soulknife, Artificer","30"
"441","WANDS","","56","","Oracle, Summoner, Antipaladin, Battle Scout, Beast Master, Deep Walker, Falconer, Guide, Horse Lord, Infiltrator, Shapeshifter, Skirmisher, Spirit Ranger, Trapper, Trophy Hunter, Urban Ranger, Warden, Wild Stalker, Crossblooded Sorcerer, Inventory, Paladin, Sorcerer, Wizard, Ranger - Archery, Ranger - Two-weapon fighting, Ranger, Artificer","27"
"442","POTIONS","","86","","Oracle, Summoner, Blight Druid (Domain), Blight Druid (Familiar), Antipaladin, Oath against Corruption, Oath against Fiends, Oath against Savagery, Oath against the Wyrm, Oath against Undeath, Oath of Charity, Oath of Chastity, Oath of Loyalty, Oath of Vengeance, Oathbound Paladin, Battle Scout, Beast Master, Deep Walker, Falconer, Guide, Horse Lord, Infiltrator, Shapeshifter, Skirmisher, Spirit Ranger, Trapper, Trophy Hunter, Urban Ranger, Warden, Wild Stalker, Crossblooded Sorcerer, Inventory, Paladin, Sorcerer, Wizard, Druid (Animal Companion), Druid (Domain), Ranger - Archery, Ranger - Two-weapon fighting, Ranger, Artificer, Magus","42"
"443","SCROLLS","","86","","Oracle, Summoner, Blight Druid (Domain), Blight Druid (Familiar), Antipaladin, Oath against Corruption, Oath against Fiends, Oath against Savagery, Oath against the Wyrm, Oath against Undeath, Oath of Charity, Oath of Chastity, Oath of Loyalty, Oath of Vengeance, Oathbound Paladin, Battle Scout, Beast Master, Deep Walker, Falconer, Guide, Horse Lord, Infiltrator, Shapeshifter, Skirmisher, Spirit Ranger, Trapper, Trophy Hunter, Urban Ranger, Warden, Wild Stalker, Crossblooded Sorcerer, Inventory, Paladin, Sorcerer, Wizard, Druid (Animal Companion), Druid (Domain), Ranger - Archery, Ranger - Two-weapon fighting, Ranger, Artificer, Magus","42"
"444","ORACLE","","2","","Oracle","1"
"445","Level|Bonus","","52","","Oracle, Witch, Blight Druid (Domain), Blight Druid (Familiar), Battle Scout, Beast Master, Deep Walker, Falconer, Guide, Horse Lord, Infiltrator, Skirmisher, Spirit Ranger, Trapper, Trophy Hunter, Warden, Wild Stalker, Crossblooded Sorcerer, Sorcerer, Wizard, Druid (Animal Companion), Druid (Domain), Ranger - Archery, Ranger - Two-weapon fighting, Ranger, Feats","26"
"449","MYSTERY","","2","","Oracle","1"
"471","CHA - 12","","48","","Oracle, Summoner, Animal Speaker, Arcane Duelist, Archaologist, Archivist, Celebrity, Court Bard, Daredevil, Demagogue, Dervish Dancer, Detective, Dirge Bard, Geisha, Magician, Sandman, Savage Skald, Sea Singer, Songhealer, Sound Striker, Street Performer, Crossblooded Sorcerer, Bard, Sorcerer","24"
"472","CHA - 8","","48","","Oracle, Summoner, Animal Speaker, Arcane Duelist, Archaologist, Archivist, Celebrity, Court Bard, Daredevil, Demagogue, Dervish Dancer, Detective, Dirge Bard, Geisha, Magician, Sandman, Savage Skald, Sea Singer, Songhealer, Sound Striker, Street Performer, Crossblooded Sorcerer, Bard, Sorcerer","24"
"473","CHA - 4","","48","","Oracle, Summoner, Animal Speaker, Arcane Duelist, Archaologist, Archivist, Celebrity, Court Bard, Daredevil, Demagogue, Dervish Dancer, Detective, Dirge Bard, Geisha, Magician, Sandman, Savage Skald, Sea Singer, Songhealer, Sound Striker, Street Performer, Crossblooded Sorcerer, Bard, Sorcerer","24"
"481","Spell Save DC = 10 + CHA + Spell Level","","46","","Oracle, Summoner, Animal Speaker, Arcane Duelist, Archaologist, Archivist, Celebrity, Court Bard, Daredevil, Demagogue, Dervish Dancer, Detective, Dirge Bard, Geisha, Magician, Savage Skald, Sea Singer, Songhealer, Sound Striker, Street Performer, Crossblooded Sorcerer, Bard, Sorcerer","23"
"492","ARCANE SPELL FAILURE THRESHOLD","","26","","Oracle, Witch, Summoner, Animal Speaker, Arcane Duelist, Archaologist, Archivist, Celebrity, Court Bard, Daredevil, Demagogue, Dervish Dancer, Detective, Dirge Bard, Geisha, Magician, Sandman, Savage Skald, Sea Singer, Songhealer, Sound Striker, Street Performer, Crossblooded Sorcerer, Bard, Sorcerer, Wizard","26"
"492","ARCANE SPELL FAILURE","","26","ARCANE SPELL FAILURE THRESHOLD","Oracle, Witch, Summoner, Animal Speaker, Arcane Duelist, Archaologist, Archivist, Celebrity, Court Bard, Daredevil, Demagogue, Dervish Dancer, Detective, Dirge Bard, Geisha, Magician, Sandman, Savage Skald, Sea Singer, Songhealer, Sound Striker, Street Performer, Crossblooded Sorcerer, Bard, Sorcerer, Wizard","26"
"492","THRESHOLD","","26","ARCANE SPELL FAILURE THRESHOLD","Oracle, Witch, Summoner, Animal Speaker, Arcane Duelist, Archaologist, Archivist, Celebrity, Court Bard, Daredevil, Demagogue, Dervish Dancer, Detective, Dirge Bard, Geisha, Magician, Sandman, Savage Skald, Sea Singer, Songhealer, Sound Striker, Street Performer, Crossblooded Sorcerer, Bard, Sorcerer, Wizard","26"
"494","Mystery","","2","","Oracle","1"
"495","Deity","","2","","Oracle","1"
"496","PATRON SPELLS","","2","","Witch","1"
"497","FAMILIAR","","12","","Witch, Sea Singer, Blight Druid (Domain), Blight Druid (Familiar), Animal Companion, Wizard","6"
"499","KNOWN HEXES","","2","","Witch","1"
"531","Bonus|Spells","","4","","Witch, Wizard","2"
"544","Patron","","2","","Witch","1"
"545","Spell Save DC = 10 + INT + Spell Level","","8","","Witch, Wizard, Artificer, Magus","4"
"551","WITCH","","2","","Witch","1"
"552","INIT","","22","","Eidolon - Combat, Animal Companion, Combat, Barbarian - Combat, Wild Shape, Monk - Combat, Ranger - Combat, NPC","8"
"560","Feats","","18","","Eidolon - Combat, Eidolon, Combat, Barbarian - Combat, Monk - Combat, Ranger - Combat","6"
"561","INITIATIVE BONUS","","11","","Eidolon - Combat, Animal Companion, Combat, Barbarian - Combat, Wild Shape, Monk - Combat, Ranger - Combat, NPC","8"
"561","INITIATIVE","","11","INITIATIVE BONUS","Eidolon - Combat, Animal Companion, Combat, Barbarian - Combat, Wild Shape, Monk - Combat, Ranger - Combat, NPC","8"
"561","BONUS","","11","INITIATIVE BONUS","Eidolon - Combat, Animal Companion, Combat, Barbarian - Combat, Wild Shape, Monk - Combat, Ranger - Combat, NPC","8"
"562","N/A","","52","","Eidolon - Combat, Eidolon, Character Info, Combat, Barbarian - Character Info, Barbarian - Combat, Monk - Combat, Ranger - Character Info, Ranger - Combat, Psionics - Character Info","10"
"574","Size|Modifier","","120","","Eidolon - Combat, Eidolon, Animal Companion, Character Info, Combat, Barbarian - Character Info, Barbarian - Combat, Wild Shape, Monk - Combat, Ranger - Character Info, Ranger - Combat, Lycanthrope, NPC, Psionics - Character Info","14"
"575","FEATS","","4","","Eidolon - Combat, Feats","2"
"576","EFFECTS","","20","","Eidolon - Combat, Animal Companion, Combat, Barbarian - Combat, Monk - Combat, Ranger - Combat, NPC","7"
"577","ARMOUR CLASS","","46","","Eidolon - Combat, Animal Companion, Combat, Barbarian - Combat, Wild Shape, Monk - Combat, Ranger - Combat, Lycanthrope, NPC Group, NPC, Party","11"
"578","COMBAT MANOEUVRES","","26","","Eidolon - Combat, Brutal Pugilist, Daredevil, Animal Companion, Combat, Barbarian - Combat, Wild Shape, Monk - Combat, Ranger - Combat, Lycanthrope, NPC","11"
"579","HEALTH","","20","","Eidolon - Combat, Animal Companion, Combat, Barbarian - Combat, Monk - Combat, Ranger - Combat, NPC","7"
"580","FLAT-FOOTED|CMD","","7","","Eidolon - Combat, Combat, Barbarian - Combat, Monk - Combat, Ranger - Combat","5"
"580","FLAT-FOOTED","","7","FLAT-FOOTED|CMD","Eidolon - Combat, Combat, Barbarian - Combat, Monk - Combat, Ranger - Combat","5"
"580","CMD","","7","FLAT-FOOTED|CMD","Eidolon - Combat, Combat, Barbarian - Combat, Monk - Combat, Ranger - Combat","5"
"581","CMD","","56","","Eidolon - Combat, Animal Companion, Combat, Monk, Barbarian - Combat, Wild Shape, Monk - Combat, Ranger - Combat, Feats, Lycanthrope, NPC","11"
"582","BAB","","68","","Eidolon - Combat, Animal Companion, Combat, Barbarian - Combat, Wild Shape, Monk - Combat, Ranger - Combat, Feats, Lycanthrope, Soulknife","10"
"583","Base|Attack Bonus","","62","","Eidolon - Combat, Animal Companion, Combat, Barbarian - Combat, Wild Shape, Monk - Combat, Ranger - Combat, Lycanthrope","8"
"585","Deflection|Modifier","","52","","Eidolon - Combat, Animal Companion, Combat, Barbarian - Combat, Wild Shape, Monk - Combat, Ranger - Combat, Lycanthrope, NPC","9"
"593","Dodge|Modifier","","34","","Eidolon - Combat, Animal Companion, Combat, Barbarian - Combat, Wild Shape, Monk - Combat, Ranger - Combat, Lycanthrope","8"
"595","COMBAT MANOEUVRE|DEFENCE","","10","","Eidolon - Combat, Animal Companion, Combat, Barbarian - Combat, Wild Shape, Monk - Combat, Ranger - Combat, Lycanthrope","8"
"595","COMBAT MANOEUVRE","","10","COMBAT MANOEUVRE|DEFENCE","Eidolon - Combat, Animal Companion, Combat, Barbarian - Combat, Wild Shape, Monk - Combat, Ranger - Combat, Lycanthrope","8"
"595","DEFENCE","","10","COMBAT MANOEUVRE|DEFENCE","Eidolon - Combat, Animal Companion, Combat, Barbarian - Combat, Wild Shape, Monk - Combat, Ranger - Combat, Lycanthrope","8"
"603","Temp CMD","","14","","Eidolon - Combat, Combat, Barbarian - Combat, Monk - Combat, Ranger - Combat","5"
"605","CMB","","40","","Eidolon - Combat, Animal Companion, Combat, Barbarian - Combat, Wild Shape, Monk - Combat, Ranger - Combat, Feats, Lycanthrope, NPC","10"
"606","Temp CMB","","14","","Eidolon - Combat, Combat, Barbarian - Combat, Monk - Combat, Ranger - Combat","5"
"609","Temp AC","","24","","Eidolon - Combat, Animal Companion, Combat, Barbarian - Combat, Wild Shape, Monk - Combat, Ranger - Combat, Lycanthrope, NPC","9"
"610","Conditional Modifiers","","52","","Eidolon - Combat, Combat, Barbarian - Combat, Monk - Combat, Ranger - Combat","5"
"611","Damage Reduction","","24","","Eidolon - Combat, Animal Companion, Combat, Barbarian - Combat, Wild Shape, Monk - Combat, Ranger - Combat, Lycanthrope, NPC","9"
"612","Notes","","14","","Eidolon - Combat, Combat, Barbarian - Combat, Monk - Combat, Ranger - Combat","5"
"614","Spell Resistance","","24","","Eidolon - Combat, Animal Companion, Combat, Barbarian - Combat, Wild Shape, Monk - Combat, Ranger - Combat, Lycanthrope, NPC","9"
"622","Natural|Armour","","20","","Eidolon - Combat, Animal Companion, Combat, Barbarian - Combat, Wild Shape, Monk - Combat, Ranger - Combat, Lycanthrope","8"
